customer_id,customer_name,email,phone,city,signup_date,plan_type,monthly_charges,total_revenue,payment_status,last_payment_date,churn_status,data_usage_gb,call_minutes,complaints_count,region,sales_agent
4571,Rahul,Invalid,9677737566,Delhi,20-06-2020,Basic,580,NULL,PAID,NULL,YES,NULL,786,0,South,Agent C
2049,Sneha,NULL,9009418771,Lucknow,18-10-2022,Basic,NULL,NULL,FAILED,NULL,YES,NULL,444,8,East,Agent C
5674,Sneha,NULL,7480927247,Delhi,19-05-2021,Premium,202,48193,UNKNOWN,26-04-2022,YES,24,750,3,East,Agent C
1893,Ankit,NULL,8452265826,Lucknow,13-03-2023,Premium,294,NULL,PAID,12-06-2021,NO,NULL,269,3,South,Agent D
2420,Yash,NULL,9841327674,Lucknow,08-07-2021,Basic,NULL,14342,PAID,NULL,NO,NULL,949,1,East,Agent C
4311,Sneha,NULL,9877669272,Delhi,12-07-2022,Premium,NULL,8037,PAID,18-10-2024,YES,NULL,241,9,East,Agent A
5334,Neha,NULL,8399672967,Mumbai,23-03-2021,Basic,656,NULL,FAILED,NULL,NO,NULL,718,10,North,Agent A
1427,Rohit,NULL,7202098329,Delhi,27-05-2024,Standard,NULL,31891,PAID,NULL,NO,NULL,767,3,West,Agent B
Dec-82,Rohit,NULL,9435981998,Mumbai,29-10-2021,Basic,NULL,19066,PAID,04-02-2024,YES,NULL,680,8,North,Agent C
6752,Rahul,NULL,8532751999,Delhi,16-02-2023,Premium,NULL,NULL,PAID,NULL,YES,NULL,796,6,West,Agent D
7467,Yash,NULL,9103545310,Delhi,05-09-2024,Basic,444,39819,FAILED,17-06-2023,YES,26,89,8,West,Agent A
7268,Neha,Invalid,9521995704,Mumbai,19-05-2021,Standard,424,NULL,UNKNOWN,10-01-2022,YES,44,440,5,South,Agent B
5243,Sneha,NULL,8098512827,Lucknow,01-04-2024,Premium,NULL,15763,PAID,NULL,NO,NULL,574,4,East,Agent A
4166,Yash,NULL,7425352923,Lucknow,06-01-2020,Premium,NULL,NULL,UNKNOWN,05-11-2020,YES,4,961,5,West,Agent D
2875,Yash,Invalid,9041669083,Mumbai,18-10-2023,Premium,NULL,31805,PAID,25-07-2021,YES,21,114,0,North,Agent C
6990,Yash,NULL,9369012251,Lucknow,03-01-2023,Basic,NULL,NULL,PAID,16-06-2022,NO,NULL,986,3,North,Agent D
1744,Yash,NULL,7735523729,Delhi,19-08-2024,Premium,NULL,NULL,PAID,29-03-2021,NO,21,812,0,East,Agent C
5922,Neha,NULL,7362212069,Lucknow,12-04-2021,Basic,NULL,8692,PAID,NULL,YES,NULL,504,3,East,Agent C
3187,Yash,NULL,9744630310,Mumbai,04-12-2020,Basic,581,7217,UNKNOWN,NULL,YES,NULL,422,0,South,Agent D
2542,Neha,Invalid,7866187199,Delhi,15-08-2021,Basic,NULL,NULL,PAID,01-12-2023,YES,5,329,7,East,Agent B
2221,Yash,NULL,7809820178,Mumbai,13-05-2024,Basic,NULL,2363,FAILED,NULL,YES,NULL,949,8,South,Agent D
3529,Ankit,NULL,7439066269,Mumbai,04-03-2022,Basic,855,NULL,FAILED,NULL,NO,NULL,790,8,South,Agent C
1955,Rohit,NULL,7871228451,Delhi,05-10-2023,Standard,841,NULL,UNKNOWN,NULL,YES,39,948,0,North,Agent B
3393,Ankit,NULL,7064570422,Lucknow,29-08-2024,Premium,544,2561,PAID,NULL,YES,8,851,1,East,Agent A
1872,Priya,NULL,9209466050,Delhi,02-09-2020,Premium,NULL,7134,FAILED,NULL,YES,12,833,1,North,Agent C
6920,Amit,NULL,7838880541,Mumbai,13-07-2021,Basic,NULL,NULL,PAID,19-02-2024,YES,NULL,562,6,North,Agent B
6800,Rahul,NULL,8674387251,Mumbai,24-04-2022,Basic,NULL,3868,PAID,15-07-2022,NO,11,512,6,East,Agent B
20-Oct,Ankit,Invalid,9360612934,Delhi,01-07-2021,Premium,NULL,NULL,PAID,09-10-2024,NO,NULL,639,3,West,Agent A
6412,Neha,NULL,8735371598,Lucknow,30-11-2024,Premium,NULL,42163,FAILED,NULL,YES,NULL,281,6,South,Agent B
6974,Sneha,Invalid,9700347872,Delhi,01-01-2023,Basic,NULL,35998,UNKNOWN,NULL,YES,NULL,310,10,South,Agent A
983,Priya,Invalid,8919810914,Delhi,09-03-2024,Basic,775,11995,FAILED,NULL,NO,NULL,491,2,West,Agent D
2928,Neha,Invalid,7819959236,Delhi,20-01-2023,Basic,NULL,NULL,FAILED,NULL,YES,NULL,858,7,West,Agent B
5845,Rahul,Invalid,7994569792,Delhi,26-12-2022,Premium,NULL,4995,PAID,NULL,YES,NULL,182,5,South,Agent A
4586,Sneha,NULL,8429069332,Lucknow,29-01-2020,Standard,535,32733,UNKNOWN,30-11-2024,NO,NULL,159,1,West,Agent A
537,Rohit,NULL,7987858593,Delhi,01-11-2021,Basic,337,NULL,UNKNOWN,NULL,YES,NULL,64,5,East,Agent A
2856,Priya,NULL,8188659710,Mumbai,09-03-2022,Premium,NULL,27467,UNKNOWN,NULL,NO,50,390,6,West,Agent B
5300,Rohit,NULL,8249088204,Lucknow,06-08-2021,Premium,NULL,NULL,PAID,21-11-2021,NO,2,355,5,South,Agent D
6259,Rohit,NULL,7947738015,Lucknow,04-06-2021,Basic,236,NULL,PAID,13-07-2021,NO,NULL,165,3,East,Agent C
4676,Ankit,NULL,7056579911,Lucknow,10-10-2020,Premium,NULL,NULL,UNKNOWN,NULL,YES,4,630,1,East,Agent D
7954,Priya,NULL,9071772291,Lucknow,14-09-2021,Premium,909,NULL,PAID,08-01-2022,NO,NULL,115,9,West,Agent C
7542,Priya,NULL,8641315499,Lucknow,17-05-2022,Premium,304,NULL,UNKNOWN,09-12-2023,NO,NULL,204,1,East,Agent D
Nov-43,Amit,Invalid,7711925831,Mumbai,01-07-2023,Basic,853,NULL,PAID,03-05-2021,NO,26,899,8,South,Agent C
334,Priya,NULL,9996232779,Mumbai,01-07-2022,Premium,820,NULL,FAILED,NULL,YES,49,836,3,North,Agent C
197,Amit,NULL,9027586014,Delhi,09-01-2021,Premium,783,46099,UNKNOWN,02-07-2020,YES,10,329,9,North,Agent C
6034,Sneha,NULL,9205363046,Lucknow,25-06-2022,Premium,NULL,45941,FAILED,NULL,YES,33,797,6,South,Agent D
6659,Ankit,Invalid,8634630177,Mumbai,10-06-2022,Standard,NULL,8471,PAID,NULL,YES,30,143,5,West,Agent D
2723,Priya,NULL,8137913978,Lucknow,05-03-2021,Standard,NULL,NULL,FAILED,17-01-2024,NO,36,212,5,East,Agent B
558,Sneha,NULL,7353305572,Lucknow,25-09-2020,Premium,418,6227,PAID,18-12-2021,YES,45,929,5,East,Agent B
4363,Rohit,NULL,8490555870,Lucknow,02-05-2020,Premium,364,19199,PAID,NULL,NO,NULL,142,1,East,Agent D
1530,Amit,NULL,7825884015,Mumbai,24-10-2024,Standard,781,39429,FAILED,07-03-2022,YES,NULL,657,4,South,Agent A
7490,Rohit,NULL,9309990047,Delhi,31-03-2024,Premium,389,NULL,PAID,13-01-2021,NO,NULL,664,10,South,Agent A
1336,Ankit,NULL,9783637149,Delhi,19-08-2022,Basic,823,NULL,PAID,NULL,NO,10,319,9,East,Agent A
5971,Neha,NULL,7402474885,Lucknow,23-12-2022,Premium,NULL,NULL,UNKNOWN,02-08-2023,YES,50,169,0,East,Agent C
604,Amit,NULL,7844832625,Delhi,26-07-2022,Premium,NULL,NULL,FAILED,01-06-2021,YES,NULL,262,7,West,Agent C
2493,Ankit,Invalid,7600837442,Mumbai,09-05-2020,Basic,712,7182,PAID,NULL,YES,14,670,8,North,Agent D
5273,Neha,NULL,9427603992,Lucknow,07-12-2020,Premium,368,NULL,PAID,NULL,YES,26,635,10,North,Agent A
4116,Rohit,NULL,7074828304,Mumbai,24-09-2022,Standard,822,19817,FAILED,NULL,NO,NULL,92,0,West,Agent A
5426,Rahul,Invalid,7137370070,Delhi,23-09-2021,Basic,NULL,12761,PAID,NULL,YES,NULL,847,1,East,Agent A
1769,Yash,NULL,8889398827,Delhi,21-10-2024,Basic,384,NULL,UNKNOWN,27-03-2021,NO,NULL,583,7,South,Agent A
Nov-50,Rohit,NULL,9299251159,Lucknow,05-06-2022,Basic,506,25643,FAILED,NULL,NO,42,80,10,South,Agent D
1645,Sneha,NULL,9005873494,Lucknow,17-10-2024,Premium,NULL,29847,PAID,24-12-2020,YES,39,113,3,East,Agent B
1565,Rahul,Invalid,9185741184,Delhi,28-03-2020,Premium,NULL,48969,FAILED,07-01-2021,YES,3,270,0,North,Agent A
3229,Yash,NULL,8995585233,Lucknow,07-07-2024,Basic,NULL,NULL,UNKNOWN,NULL,YES,NULL,672,2,South,Agent C
5575,Ankit,NULL,8883756306,Mumbai,03-08-2023,Basic,NULL,NULL,UNKNOWN,25-02-2021,NO,NULL,297,7,North,Agent D
5528,Sneha,NULL,8254818226,Lucknow,14-08-2020,Standard,792,NULL,FAILED,NULL,YES,33,662,0,South,Agent C
6872,Priya,NULL,7170749908,Delhi,28-07-2021,Premium,863,10026,UNKNOWN,19-05-2022,YES,38,127,8,South,Agent B
1384,Rohit,NULL,7102869489,Mumbai,13-06-2020,Premium,555,8301,UNKNOWN,NULL,YES,46,637,3,South,Agent C
6953,Priya,Invalid,9479018550,Lucknow,20-08-2020,Standard,262,5390,UNKNOWN,27-11-2020,NO,22,783,1,North,Agent C
4699,Neha,NULL,8674279693,Delhi,01-08-2024,Standard,679,NULL,UNKNOWN,25-12-2024,NO,NULL,487,9,South,Agent B
3380,Neha,NULL,7289562319,Lucknow,12-09-2022,Basic,393,24932,PAID,NULL,NO,25,90,5,East,Agent B
6758,Yash,NULL,7037013941,Lucknow,19-03-2023,Basic,410,NULL,UNKNOWN,NULL,YES,36,430,2,South,Agent C
3062,Ankit,Invalid,7618258605,Lucknow,07-06-2024,Basic,NULL,NULL,PAID,NULL,YES,6,531,4,West,Agent B
1531,Priya,NULL,7782045657,Lucknow,28-05-2022,Basic,629,NULL,PAID,NULL,YES,NULL,362,6,East,Agent C
970,Sneha,Invalid,9977293019,Delhi,04-10-2023,Basic,NULL,14082,PAID,NULL,NO,10,321,0,North,Agent D
1988,Sneha,NULL,9233817407,Delhi,03-10-2022,Premium,NULL,26631,UNKNOWN,NULL,NO,20,395,6,North,Agent D
7951,Yash,NULL,7457351816,Mumbai,08-01-2024,Premium,858,NULL,FAILED,NULL,YES,NULL,904,8,South,Agent C
5647,Priya,NULL,7272614352,Lucknow,14-07-2022,Premium,NULL,NULL,PAID,NULL,YES,40,811,1,North,Agent C
1993,Sneha,NULL,9573643423,Lucknow,15-02-2024,Basic,225,NULL,PAID,NULL,NO,NULL,788,1,South,Agent C
7987,Rahul,NULL,9411372392,Delhi,17-04-2023,Premium,802,NULL,FAILED,03-08-2022,NO,30,845,0,West,Agent C
Dec-53,Rohit,NULL,7939304683,Mumbai,19-03-2020,Basic,NULL,25880,FAILED,14-01-2022,NO,17,692,2,South,Agent D
4028,Ankit,NULL,8681838400,Mumbai,12-06-2021,Premium,579,18145,UNKNOWN,NULL,YES,25,60,0,South,Agent A
1621,Priya,NULL,9858398585,Mumbai,04-09-2022,Premium,NULL,17887,UNKNOWN,NULL,NO,NULL,644,5,South,Agent A
1745,Rohit,Invalid,8935044403,Delhi,30-12-2020,Basic,837,40417,UNKNOWN,NULL,YES,46,815,1,East,Agent C
6588,Amit,Invalid,9373832772,Lucknow,07-05-2024,Basic,532,39054,PAID,NULL,NO,21,860,10,North,Agent D
4035,Rohit,NULL,8953429880,Lucknow,17-05-2024,Premium,422,NULL,FAILED,05-06-2024,NO,NULL,379,5,North,Agent C
121,Ankit,NULL,9179885776,Delhi,10-03-2022,Basic,NULL,31778,FAILED,NULL,NO,12,140,8,East,Agent A
6078,Neha,NULL,9905581928,Lucknow,30-06-2021,Standard,NULL,18286,PAID,02-06-2023,YES,31,416,4,East,Agent D
6554,Ankit,Invalid,7112580054,Delhi,14-04-2022,Basic,954,16254,UNKNOWN,01-04-2021,YES,20,160,3,North,Agent D
23-Nov,Ankit,NULL,7006014525,Delhi,05-11-2024,Standard,882,40686,PAID,24-09-2022,NO,38,607,10,North,Agent A
4811,Sneha,NULL,9811820654,Lucknow,02-10-2020,Premium,NULL,38895,FAILED,12-12-2022,YES,NULL,199,4,South,Agent D
3253,Rahul,Invalid,8097216892,Delhi,03-11-2021,Basic,NULL,NULL,PAID,NULL,NO,NULL,879,4,East,Agent B
5458,Ankit,NULL,8705802172,Lucknow,15-12-2020,Premium,NULL,NULL,UNKNOWN,NULL,YES,NULL,937,0,East,Agent D
2057,Neha,NULL,9094611978,Mumbai,25-04-2022,Premium,452,NULL,FAILED,NULL,NO,19,507,0,North,Agent C
2366,Amit,NULL,7988349598,Lucknow,28-11-2023,Basic,NULL,2931,PAID,24-05-2023,NO,NULL,702,0,North,Agent A
4698,Neha,NULL,8033344957,Lucknow,03-05-2024,Basic,666,NULL,FAILED,NULL,YES,NULL,701,7,South,Agent C
234,Rohit,Invalid,9365931416,Lucknow,25-04-2023,Basic,258,18125,UNKNOWN,NULL,NO,NULL,199,2,South,Agent C
3130,Sneha,Invalid,9497881309,Delhi,07-06-2020,Basic,847,4957,PAID,NULL,NO,16,383,4,South,Agent C
5015,Rahul,Invalid,8536143750,Lucknow,01-09-2020,Premium,NULL,NULL,PAID,NULL,YES,25,828,4,West,Agent A
5789,Yash,NULL,9673338701,Mumbai,11-10-2021,Basic,786,26394,PAID,21-03-2020,NO,45,345,0,West,Agent C
7610,Yash,NULL,7026275773,Lucknow,07-03-2023,Basic,871,NULL,FAILED,18-09-2022,NO,7,290,5,West,Agent C
3754,Neha,Invalid,9294757912,Lucknow,05-02-2021,Standard,NULL,48361,UNKNOWN,NULL,NO,NULL,663,9,North,Agent C
3783,Ankit,NULL,7267932568,Lucknow,07-03-2022,Standard,NULL,43055,UNKNOWN,NULL,YES,23,762,2,East,Agent B
6730,Neha,Invalid,9466420477,Mumbai,30-12-2023,Premium,670,NULL,UNKNOWN,NULL,YES,NULL,121,3,North,Agent A
6296,Neha,Invalid,9876032619,Lucknow,02-08-2021,Basic,NULL,16220,UNKNOWN,NULL,NO,NULL,388,4,East,Agent D
4948,Rohit,NULL,7245382577,Mumbai,16-09-2022,Basic,NULL,NULL,FAILED,01-01-2022,NO,NULL,553,5,East,Agent A
1862,Rohit,NULL,8183152591,Delhi,14-03-2022,Basic,670,2047,FAILED,NULL,NO,19,195,6,West,Agent A
3348,Neha,NULL,7635672093,Delhi,23-01-2021,Premium,NULL,NULL,PAID,25-11-2020,YES,38,453,9,South,Agent A
7551,Sneha,Invalid,8662618194,Mumbai,13-03-2020,Basic,917,NULL,PAID,NULL,YES,NULL,785,8,East,Agent A
232,Rahul,NULL,7807835228,Delhi,13-03-2022,Basic,438,NULL,PAID,NULL,YES,33,219,8,West,Agent D
4703,Amit,NULL,9314912259,Mumbai,28-08-2021,Premium,NULL,38213,UNKNOWN,NULL,YES,4,109,4,South,Agent C
3357,Neha,Invalid,9277893371,Mumbai,27-02-2023,Basic,NULL,NULL,FAILED,NULL,YES,NULL,759,8,South,Agent A
4353,Rahul,NULL,8144460234,Lucknow,09-05-2023,Standard,234,41098,FAILED,21-07-2022,NO,8,210,4,North,Agent B
4727,Yash,NULL,9908897834,Mumbai,07-11-2023,Basic,NULL,23424,PAID,NULL,YES,3,427,4,West,Agent B
5535,Rahul,NULL,9598334054,Mumbai,27-01-2023,Basic,NULL,NULL,PAID,03-09-2021,YES,6,913,4,North,Agent A
5475,Neha,NULL,9362292153,Mumbai,13-12-2024,Premium,987,NULL,PAID,10-06-2022,YES,NULL,449,7,West,Agent A
19,Sneha,Invalid,8594136470,Mumbai,29-11-2023,Premium,704,25410,UNKNOWN,NULL,YES,NULL,877,8,North,Agent A
Nov-90,Priya,NULL,7975420849,Lucknow,06-05-2022,Premium,NULL,NULL,UNKNOWN,01-11-2020,YES,48,218,5,North,Agent C
1826,Ankit,NULL,9729857082,Delhi,31-03-2020,Basic,881,NULL,PAID,NULL,NO,NULL,320,3,North,Agent B
200,Neha,NULL,7609505656,Mumbai,08-01-2023,Premium,NULL,26537,UNKNOWN,27-07-2022,YES,NULL,914,7,East,Agent B
25-Oct,Ankit,NULL,9047304785,Lucknow,27-12-2024,Premium,NULL,13541,FAILED,NULL,NO,NULL,172,7,West,Agent D
6198,Amit,NULL,9038419128,Delhi,24-02-2023,Basic,477,44320,PAID,28-09-2022,NO,49,770,5,North,Agent B
5383,Yash,NULL,7991527538,Lucknow,05-04-2020,Premium,NULL,2469,FAILED,16-03-2022,NO,41,60,5,South,Agent A
6778,Amit,NULL,8036765036,Lucknow,12-07-2023,Premium,NULL,33296,FAILED,NULL,NO,11,115,3,South,Agent A
6409,Neha,Invalid,8629991807,Delhi,10-09-2020,Premium,NULL,21492,PAID,06-07-2023,YES,4,642,7,East,Agent C
100,Rahul,NULL,8375617159,Mumbai,20-12-2022,Premium,235,NULL,UNKNOWN,31-08-2020,NO,NULL,801,8,North,Agent D
6042,Yash,NULL,7294613499,Mumbai,31-08-2020,Basic,311,NULL,PAID,NULL,YES,44,560,4,South,Agent C
3094,Yash,NULL,8297042074,Lucknow,23-08-2021,Premium,951,48259,PAID,20-09-2023,NO,15,832,5,North,Agent D
4827,Rohit,NULL,9429914750,Lucknow,31-03-2021,Standard,813,2723,UNKNOWN,19-09-2020,YES,NULL,407,8,East,Agent D
25-Mar,Priya,NULL,9213665395,Lucknow,10-06-2021,Standard,699,49861,FAILED,06-09-2024,YES,2,234,1,West,Agent B
5743,Rohit,Invalid,7140587277,Delhi,26-05-2022,Basic,NULL,49438,PAID,NULL,NO,NULL,558,2,West,Agent C
1687,Rahul,NULL,8512474043,Lucknow,29-04-2024,Standard,471,28534,PAID,07-01-2020,NO,NULL,519,7,North,Agent D
316,Amit,NULL,7874619718,Delhi,16-12-2024,Premium,NULL,41083,UNKNOWN,18-05-2024,NO,20,658,10,West,Agent A
2132,Priya,Invalid,9650332261,Delhi,01-09-2024,Premium,703,18413,FAILED,NULL,NO,37,201,0,West,Agent A
5832,Ankit,Invalid,8069765943,Lucknow,21-06-2021,Premium,634,31921,FAILED,19-08-2022,YES,NULL,884,2,West,Agent C
569,Yash,NULL,9290021569,Mumbai,04-07-2024,Basic,559,NULL,PAID,10-11-2020,NO,1,905,3,South,Agent C
2413,Priya,NULL,8736636157,Lucknow,04-04-2023,Standard,NULL,NULL,FAILED,25-04-2023,YES,22,832,4,North,Agent A
6997,Ankit,NULL,7838177285,Mumbai,29-08-2023,Premium,NULL,NULL,FAILED,NULL,NO,NULL,368,5,South,Agent C
4788,Sneha,NULL,9773696507,Lucknow,08-08-2023,Standard,NULL,28027,UNKNOWN,02-03-2021,YES,48,98,8,South,Agent B
6542,Neha,Invalid,7360340598,Mumbai,30-04-2023,Basic,810,NULL,PAID,NULL,NO,49,116,3,East,Agent C
625,Ankit,NULL,8225544935,Mumbai,20-12-2024,Premium,NULL,NULL,PAID,03-10-2022,YES,NULL,464,7,East,Agent D
3297,Rohit,NULL,9839826977,Delhi,19-12-2020,Basic,NULL,14563,FAILED,NULL,YES,NULL,481,9,South,Agent D
Oct-39,Rohit,NULL,9565234973,Delhi,25-10-2022,Premium,269,32299,UNKNOWN,NULL,NO,NULL,933,0,East,Agent D
7683,Yash,NULL,8308863880,Mumbai,24-07-2024,Basic,NULL,NULL,FAILED,22-08-2023,YES,NULL,930,10,North,Agent D
511,Rahul,NULL,9020308358,Mumbai,04-03-2023,Premium,218,6862,UNKNOWN,16-12-2022,NO,11,689,8,East,Agent C
1994,Priya,NULL,8039911525,Delhi,08-05-2021,Premium,NULL,21467,FAILED,20-06-2020,NO,NULL,261,6,North,Agent D
1451,Sneha,NULL,9860569091,Delhi,29-07-2020,Premium,NULL,27329,PAID,30-06-2024,NO,35,792,4,South,Agent A
1394,Amit,NULL,9824190248,Mumbai,15-05-2023,Basic,NULL,38628,PAID,NULL,YES,25,431,2,North,Agent B
7233,Neha,Invalid,7173226917,Mumbai,24-01-2020,Basic,683,NULL,PAID,NULL,YES,18,970,3,West,Agent B
3426,Priya,NULL,9598935436,Mumbai,24-12-2022,Basic,710,8388,FAILED,NULL,YES,35,429,2,North,Agent D
3338,Neha,Invalid,8654659444,Lucknow,13-11-2023,Standard,392,16119,FAILED,NULL,YES,NULL,345,7,South,Agent C
24,Rahul,Invalid,7629677369,Lucknow,01-07-2024,Premium,674,NULL,FAILED,NULL,NO,46,168,10,South,Agent B
4839,Rohit,NULL,7526175705,Delhi,27-06-2022,Premium,NULL,4388,FAILED,29-09-2020,YES,NULL,778,7,South,Agent B
6481,Amit,Invalid,9759308585,Lucknow,21-06-2020,Basic,NULL,NULL,FAILED,18-02-2021,YES,NULL,112,7,North,Agent B
1654,Priya,NULL,7904978619,Delhi,17-02-2024,Premium,NULL,NULL,PAID,10-03-2021,YES,NULL,58,6,South,Agent D
7495,Priya,NULL,7567793299,Delhi,29-12-2022,Standard,836,36223,UNKNOWN,25-12-2022,NO,10,236,7,West,Agent C
1835,Sneha,NULL,9834477958,Mumbai,22-08-2022,Basic,NULL,NULL,UNKNOWN,26-04-2023,NO,14,259,6,East,Agent D
4841,Rohit,NULL,7676342983,Mumbai,27-10-2021,Premium,NULL,NULL,FAILED,NULL,YES,45,610,6,West,Agent A
5621,Rahul,NULL,8839439082,Lucknow,05-04-2024,Premium,NULL,NULL,UNKNOWN,NULL,NO,NULL,298,10,North,Agent B
1451,Sneha,NULL,7973114462,Mumbai,20-12-2024,Basic,NULL,NULL,FAILED,05-09-2023,YES,19,279,10,North,Agent D
7512,Amit,NULL,8756891781,Lucknow,02-01-2023,Basic,NULL,22036,UNKNOWN,23-02-2024,NO,3,499,8,West,Agent D
7230,Sneha,NULL,9192886805,Mumbai,13-05-2021,Premium,887,NULL,PAID,NULL,NO,NULL,999,2,South,Agent D
599,Amit,NULL,8258528808,Lucknow,19-03-2023,Premium,NULL,43954,FAILED,15-04-2023,YES,10,183,0,North,Agent C
4952,Yash,NULL,9975933043,Lucknow,26-07-2022,Basic,NULL,27892,FAILED,18-07-2022,NO,10,413,10,West,Agent C
981,Rohit,Invalid,9842723132,Mumbai,21-07-2024,Premium,NULL,4380,UNKNOWN,03-10-2022,YES,NULL,761,7,East,Agent D
3211,Amit,NULL,7378031448,Lucknow,25-04-2024,Basic,NULL,NULL,FAILED,NULL,NO,NULL,713,6,West,Agent C
7003,Neha,Invalid,7387293560,Lucknow,19-12-2023,Standard,NULL,NULL,PAID,28-07-2023,NO,NULL,180,0,South,Agent B
124,Neha,NULL,7282139058,Lucknow,18-10-2020,Basic,NULL,38751,PAID,NULL,YES,40,484,0,East,Agent B
366,Sneha,NULL,8978020753,Mumbai,21-12-2020,Premium,427,NULL,UNKNOWN,16-08-2024,NO,NULL,993,9,West,Agent C
3633,Yash,NULL,7276691457,Lucknow,29-09-2020,Premium,243,39048,UNKNOWN,NULL,YES,NULL,318,5,North,Agent C
530,Priya,Invalid,7892037344,Lucknow,25-09-2023,Basic,NULL,11596,PAID,26-04-2023,YES,NULL,213,4,North,Agent B
6184,Sneha,Invalid,8824663615,Mumbai,29-05-2024,Basic,NULL,NULL,PAID,10-06-2021,YES,NULL,960,9,East,Agent A
3699,Priya,NULL,7432368461,Lucknow,21-02-2021,Premium,NULL,43556,UNKNOWN,NULL,NO,NULL,654,10,East,Agent D
419,Ankit,NULL,9488789839,Lucknow,30-08-2021,Basic,NULL,27187,PAID,21-03-2021,NO,NULL,742,3,West,Agent D
6682,Rohit,Invalid,8567064360,Delhi,10-02-2021,Basic,NULL,39513,UNKNOWN,NULL,NO,50,998,10,South,Agent A
2725,Priya,NULL,9993840915,Delhi,12-02-2022,Standard,NULL,4791,UNKNOWN,NULL,YES,20,918,9,East,Agent C
3595,Priya,NULL,9651347808,Delhi,26-09-2022,Basic,NULL,NULL,UNKNOWN,NULL,YES,42,231,5,West,Agent B
3589,Priya,Invalid,8664004023,Delhi,08-05-2021,Basic,NULL,NULL,PAID,NULL,YES,19,492,10,East,Agent D
5348,Neha,NULL,9249962807,Lucknow,22-07-2021,Premium,NULL,NULL,PAID,NULL,NO,NULL,267,9,North,Agent A
2266,Rohit,NULL,8211972102,Delhi,27-02-2024,Basic,NULL,18255,PAID,16-08-2022,YES,NULL,279,3,South,Agent B
2426,Rohit,NULL,9986372158,Lucknow,30-04-2022,Basic,NULL,14617,UNKNOWN,25-07-2022,NO,NULL,531,4,South,Agent D
4489,Sneha,NULL,8277205742,Delhi,03-11-2021,Basic,911,23384,PAID,NULL,YES,13,660,1,North,Agent C
7163,Priya,NULL,9013195613,Lucknow,12-11-2020,Basic,526,NULL,PAID,29-01-2023,YES,NULL,410,10,East,Agent A
2890,Amit,NULL,7393019406,Delhi,26-10-2020,Premium,NULL,NULL,PAID,24-02-2023,NO,5,884,2,South,Agent A
799,Priya,NULL,7876658264,Delhi,29-05-2022,Standard,443,NULL,PAID,NULL,NO,37,676,0,North,Agent D
2224,Neha,NULL,8361172061,Delhi,30-03-2020,Basic,239,12549,PAID,NULL,YES,33,237,8,South,Agent D
6512,Priya,Invalid,8574686806,Lucknow,29-04-2023,Standard,552,9656,UNKNOWN,NULL,YES,NULL,456,9,East,Agent A
Nov-71,Sneha,NULL,7435181531,Mumbai,05-09-2021,Standard,478,NULL,PAID,20-12-2023,NO,NULL,565,8,West,Agent D
6446,Ankit,Invalid,7821891771,Lucknow,18-08-2022,Basic,NULL,39752,UNKNOWN,NULL,NO,NULL,393,5,East,Agent B
848,Amit,NULL,9008354980,Lucknow,10-11-2020,Basic,443,NULL,FAILED,NULL,NO,42,784,0,North,Agent B
4540,Amit,NULL,8514490626,Delhi,25-03-2024,Standard,NULL,39126,PAID,NULL,YES,NULL,71,3,East,Agent C
6476,Priya,NULL,7236885887,Lucknow,18-02-2020,Basic,NULL,NULL,FAILED,NULL,NO,NULL,688,2,West,Agent D
7540,Rohit,NULL,9593616590,Mumbai,22-06-2022,Basic,906,NULL,FAILED,12-06-2021,NO,30,828,8,East,Agent D
5637,Priya,Invalid,9739113062,Mumbai,11-11-2023,Premium,664,2307,FAILED,NULL,YES,NULL,73,2,East,Agent B
Dec-25,Amit,NULL,7910423318,Lucknow,07-07-2021,Standard,NULL,NULL,UNKNOWN,25-11-2023,YES,NULL,400,9,North,Agent D
466,Sneha,NULL,9617834594,Mumbai,05-07-2020,Premium,938,10114,PAID,NULL,YES,24,884,3,West,Agent B
3640,Priya,NULL,8291189917,Lucknow,14-07-2020,Basic,642,9022,PAID,17-04-2023,NO,NULL,397,8,West,Agent B
3400,Rohit,NULL,9186237466,Delhi,21-04-2022,Basic,327,NULL,FAILED,NULL,NO,NULL,301,4,North,Agent C
3207,Neha,NULL,9529290881,Lucknow,24-01-2023,Basic,NULL,NULL,UNKNOWN,NULL,YES,NULL,588,2,South,Agent B
6572,Amit,NULL,8934543980,Lucknow,23-01-2024,Basic,NULL,29046,PAID,NULL,NO,NULL,438,3,East,Agent D
3589,Ankit,NULL,8381253682,Mumbai,31-01-2024,Premium,NULL,14557,PAID,NULL,NO,NULL,677,7,North,Agent B
2493,Rahul,NULL,8508933020,Lucknow,21-11-2021,Standard,NULL,NULL,FAILED,NULL,YES,39,446,6,South,Agent B
2491,Sneha,NULL,7328705071,Mumbai,26-10-2023,Standard,NULL,28326,PAID,NULL,YES,29,432,8,West,Agent B
3401,Yash,NULL,9125700991,Lucknow,10-10-2023,Basic,NULL,34063,PAID,NULL,YES,NULL,854,2,West,Agent A
2273,Yash,NULL,7727014868,Delhi,26-07-2022,Premium,NULL,12943,FAILED,23-08-2023,NO,20,175,4,North,Agent D
7732,Priya,NULL,9828355051,Lucknow,31-08-2024,Basic,205,6216,PAID,26-04-2023,YES,NULL,511,4,South,Agent D
